country_long,gender,age
Peru,Male,26
Peru,Male,28
Peru,Female,21
Senegal,Male,27
Senegal,Male,25
Costa Rica,Female,31
Singapore,Female,19
Fiji,Female,30
Fiji,Female,25
Fiji,Female,30
Fiji,Female,23
Kazakhstan,Male,20
Lesotho,Female,27
Iraq,Male,21
Iraq,Male,23
Italy,Female,37
Italy,Female,24
Italy,Female,30
Italy,Male,31
Italy,Male,23
Austria,Female,25
Bulgaria,Female,27
Austria,Female,28
Austria,Male,34
Austria,Male,26
Qatar,Male,41
Qatar,Male,37
Afghanistan,Female,24
Bulgaria,Female,26
Italy,Female,21
Italy,Female,21
Italy,Female,18
Italy,Female,18
Italy,Male,23
Italy,Male,30
Italy,Male,23
Italy,Female,21
Italy,Female,26
Italy,Male,26
Great Britain,Male,29
Great Britain,Male,34
Great Britain,Female,17
Great Britain,Female,19
Great Britain,Female,27
Great Britain,Male,24
Republic of Moldova,Male,28
Croatia,Male,34
Brazil,Female,34
Brazil,Female,28
Brazil,Female,38
Brazil,Female,28
Brazil,Female,25
Brazil,Female,30
Brazil,Female,29
Brazil,Female,33
Brazil,Female,24
Brazil,Female,20
Brazil,Female,32
Brazil,Female,24
Brazil,Female,28
Brazil,Female,36
Brazil,Female,25
Brazil,Female,33
Brazil,Female,30
Eritrea,Male,20
Germany,Male,29
Germany,Male,30
Germany,Male,32
Germany,Male,34
Germany,Male,32
Germany,Male,31
Germany,Male,29
Germany,Male,37
Germany,Male,27
Germany,Female,29
Germany,Female,27
Germany,Female,27
Germany,Female,30
Germany,Female,30
Germany,Female,29
Germany,Female,28
Germany,Female,27
Germany,Female,29
Germany,Female,31
Germany,Male,28
Germany,Male,26
Germany,Male,25
Germany,Male,27
Germany,Male,24
Germany,Male,24
Germany,Male,23
Germany,Female,25
Germany,Female,24
Germany,Female,26
Germany,Female,23
Germany,Female,25
Germany,Male,22
Germany,Female,22
Germany,Female,21
Germany,Female,22
Germany,Male,32
Eritrea,Male,21
Eritrea,Female,23
Namibia,Male,26
Cyprus,Male,32
Puerto Rico,Female,21
Cyprus,Female,28
Mozambique,Female,27
Nigeria,Female,25
Bolivia,Male,36
Puerto Rico,Male,29
Puerto Rico,Male,27
Belize,Male,31
Fiji,Female,28
Fiji,Female,32
Fiji,Female,24
Fiji,Female,24
Fiji,Female,25
Fiji,Male,24
Fiji,Female,15
Maldives,Female,17
Uzbekistan,Male,26
Uzbekistan,Male,26
Uzbekistan,Male,27
Egypt,Male,27
Egypt,Male,31
Egypt,Female,18
Egypt,Male,25
Austria,Male,35
Austria,Female,42
Austria,Male,40
Austria,Male,25
Austria,Female,28
Austria,Female,29
Egypt,Male,26
Uzbekistan,Male,40
Morocco,Female,29
Uzbekistan,Male,29
Pakistan,Male,25
Mozambique,Female,24
Uzbekistan,Male,29
Austria,Female,28
Austria,Male,28
Sweden,Male,32
Sweden,Male,25
Sweden,Male,31
Sweden,Male,29
Sweden,Male,29
Sweden,Male,27
Sweden,Male,29
Sweden,Male,29
Sweden,Male,29
Sweden,Male,27
Sweden,Male,38
Sweden,Male,22
Sweden,Male,32
Sweden,Male,32
Sweden,Male,33
Sweden,Male,27
Italy,Male,22
Italy,Female,26
Italy,Male,29
Italy,Male,23
Italy,Female,37
Italy,Male,22
Italy,Female,23
Pakistan,Female,22
Morocco,Male,40
Uzbekistan,Female,25
Egypt,Female,20
Egypt,Female,17
Uzbekistan,Female,23
Egypt,Male,25
Egypt,Male,29
Uzbekistan,Male,21
Türkiye,Female,30
Bulgaria,Male,24
Egypt,Male,27
Bulgaria,Male,30
Egypt,Male,24
Egypt,Male,28
Bulgaria,Male,24
Costa Rica,Male,26
Barbados,Male,24
Bulgaria,Female,18
Jamaica,Male,24
Egypt,Female,17
Egypt,Male,26
Egypt,Male,29
Cuba,Male,25
Cuba,Male,21
Egypt,Male,35
Cuba,Male,24
Egypt,Female,29
Germany,Male,30
Germany,Male,29
Germany,Female,38
Germany,Female,23
Germany,Male,34
Germany,Male,40
Germany,Male,38
Germany,Male,28
Germany,Male,26
Germany,Male,29
Germany,Male,30
Germany,Male,27
Germany,Male,31
Germany,Female,30
Germany,Male,25
Germany,Female,33
Germany,Male,26
Germany,Male,27
Germany,Male,26
Egypt,Male,28
Cuba,Male,27
Jamaica,Male,23
Egypt,Female,22
Egypt,Female,26
Jamaica,Male,25
Albania,Female,16
Germany,Female,28
Germany,Female,30
Germany,Female,34
Germany,Female,27
Germany,Female,26
Germany,Male,34
Germany,Male,27
Germany,Male,28
Germany,Male,25
Germany,Female,24
Albania,Male,18
Cuba,Male,20
Cuba,Male,27
Vietnam,Female,31
Vietnam,Female,23
Poland,Female,23
Vietnam,Male,24
Poland,Female,30
Chinese Taipei,Male,25
Vietnam,Male,29
Sweden,Male,27
Sweden,Female,25
Sweden,Female,24
Sweden,Female,29
Sweden,Male,33
Sweden,Male,22
Morocco,Male,18
Morocco,Female,23
Republic of Moldova,Male,24
Republic of Moldova,Male,21
Bulgaria,Male,19
Uzbekistan,Male,28
India,Male,23
Uzbekistan,Male,30
India,Male,23
Spain,Male,33
Spain,Female,30
Spain,Female,31
Spain,Male,26
Spain,Male,27
Spain,Male,30
Spain,Female,26
Spain,Male,27
Spain,Male,28
Spain,Female,21
Spain,Female,22
Czechia,Male,39
Bulgaria,Male,21
Bulgaria,Male,25
Cabo Verde,Female,28
Bulgaria,Female,27
Cabo Verde,Male,28
Spain,Male,28
Spain,Female,23
Cabo Verde,Female,20
Cabo Verde,Female,36
Spain,Female,28
Spain,Male,21
Spain,Female,26
Spain,Male,33
Spain,Male,38
Spain,Male,27
Spain,Male,27
Spain,Male,38
Uzbekistan,Male,29
Austria,Male,20
Austria,Male,29
Austria,Female,28
Austria,Female,28
Austria,Female,31
Austria,Male,35
Austria,Male,32
Austria,Female,37
Austria,Male,25
Austria,Female,30
Germany,Female,27
Ireland,Male,25
Ireland,Female,39
Ireland,Male,50
Ireland,Male,45
Ireland,Male,30
Ireland,Male,27
Ireland,Male,26
Ireland,Male,32
Ireland,Male,23
Ireland,Male,27
Ireland,Male,30
Ireland,Male,29
Ireland,Male,27
Ireland,Male,25
Ireland,Male,30
Ireland,Male,28
Ireland,Male,24
Ireland,Male,26
Sweden,Female,30
Barbados,Male,32
Jamaica,Male,28
Guinea-Bissau,Male,29
Guinea-Bissau,Male,38
Côte d'Ivoire,Female,37
Iraq,Male,30
Iraq,Male,28
Iraq,Male,24
Maldives,Female,22
Kiribati,Male,16
Egypt,Female,23
Ukraine,Male,20
Ukraine,Male,29
Ukraine,Male,25
Ukraine,Male,22
Ukraine,Male,22
Ukraine,Male,22
Ukraine,Male,24
Ukraine,Male,23
Ukraine,Male,23
Ukraine,Male,21
Ukraine,Male,22
Ukraine,Male,22
Ukraine,Male,23
Ukraine,Male,23
Ukraine,Male,24
Ukraine,Male,22
Cuba,Female,22
Cuba,Female,18
Cuba,Male,23
Egypt,Male,26
Egypt,Male,21
Fiji,Male,19
India,Female,25
India,Female,26
Vietnam,Male,26
Chinese Taipei,Male,23
Chinese Taipei,Male,22
Chinese Taipei,Male,23
Chinese Taipei,Female,34
Chinese Taipei,Female,21
Chinese Taipei,Female,19
Sweden,Female,29
Sweden,Male,39
Sweden,Female,26
Sweden,Female,35
Sweden,Female,25
Sweden,Female,29
Sweden,Female,27
Sweden,Male,26
Israel,Female,36
Chinese Taipei,Male,27
Chinese Taipei,Male,26
Egypt,Male,33
Egypt,Male,34
Israel,Female,34
Mongolia,Female,23
Egypt,Female,18
Egypt,Female,28
Egypt,Female,45
Egypt,Male,26
Nigeria,Female,17
Egypt,Male,37
Benin,Male,29
Türkiye,Female,23
Türkiye,Male,36
Bulgaria,Female,38
Türkiye,Female,24
Türkiye,Female,21
Bulgaria,Male,24
Türkiye,Male,51
Türkiye,Male,42
Türkiye,Female,24
Nigeria,Female,22
Grenada,Male,32
Nigeria,Female,27
Türkiye,Male,25
Türkiye,Male,22
Türkiye,Male,21
Croatia,Male,28
Croatia,Male,38
Croatia,Male,28
Croatia,Female,44
Türkiye,Female,17
Bulgaria,Female,27
Bulgaria,Male,33
Egypt,Female,27
Egypt,Male,26
Sweden,Female,28
Sweden,Male,24
Egypt,Female,25
Egypt,Female,32
France,Male,35
France,Male,28
France,Male,34
France,Male,25
France,Female,28
France,Female,27
France,Female,28
France,Female,24
Guinea-Bissau,Male,23
Guinea-Bissau,Male,23
Austria,Male,28
Austria,Male,25
Austria,Male,24
Austria,Male,21
Austria,Male,28
Austria,Male,26
Austria,Female,27
Austria,Male,30
Austria,Female,27
Austria,Female,27
Austria,Male,20
Jamaica,Male,24
Cabo Verde,Male,34
Sweden,Female,24
Suriname,Male,25
Chinese Taipei,Male,24
Fiji,Male,21
Chinese Taipei,Female,21
Guam,Female,32
Guam,Female,26
Guam,Female,25
Uzbekistan,Male,29
Chinese Taipei,Female,36
Chinese Taipei,Male,27
Chinese Taipei,Female,27
Jordan,Female,23
Palau,Female,19
Jordan,Male,36
Jordan,Male,29
Ireland,Male,27
Uzbekistan,Male,27
Uzbekistan,Male,24
Jordan,Male,23
Jordan,Female,16
Austria,Male,32
Austria,Male,42
Türkiye,Male,23
Türkiye,Male,28
Türkiye,Female,23
Türkiye,Male,26
Türkiye,Female,25
Türkiye,Male,22
Türkiye,Female,25
Türkiye,Female,27
Türkiye,Female,28
Austria,Male,31
Austria,Male,33
Austria,Male,20
Austria,Male,23
Austria,Male,22
Austria,Male,29
Austria,Female,22
Austria,Female,24
Austria,Female,33
Austria,Female,28
Türkiye,Male,25
Croatia,Male,23
Türkiye,Male,38
Türkiye,Male,26
Türkiye,Male,21
Türkiye,Female,24
Türkiye,Male,27
Türkiye,Male,30
Austria,Female,19
Austria,Male,23
Austria,Male,26
Austria,Male,27
Austria,Male,23
Austria,Female,27
Austria,Female,27
Austria,Female,29
Austria,Male,38
Austria,Female,30
Austria,Female,30
Austria,Male,32
Austria,Male,23
Austria,Female,31
Austria,Male,25
Austria,Male,32
Austria,Female,24
Austria,Male,34
Austria,Female,30
Jamaica,Male,28
Puerto Rico,Male,29
Puerto Rico,Male,19
Guam,Female,26
Guam,Male,23
Guam,Female,22
Malaysia,Male,27
Palau,Female,19
Kyrgyzstan,Male,28
Kyrgyzstan,Male,27
Malaysia,Male,26
Malaysia,Female,24
Malaysia,Male,26
Türkiye,Female,27
Kyrgyzstan,Male,25
Türkiye,Male,27
Kyrgyzstan,Male,25
Qatar,Male,29
Qatar,Male,24
Qatar,Male,33
Qatar,Male,20
Qatar,Male,28
Qatar,Male,28
AIN,Male,20
Türkiye,Male,25
Türkiye,Male,23
Türkiye,Female,25
Türkiye,Female,31
Türkiye,Female,29
Zimbabwe,Male,33
Kyrgyzstan,Female,36
Croatia,Male,42
Jordan,Male,31
Türkiye,Male,27
Tajikistan,Male,26
Uzbekistan,Male,26
Uzbekistan,Female,22
Türkiye,Female,25
Republic of Moldova,Female,37
Mali,Male,24
Republic of Moldova,Male,24
Türkiye,Male,37
Uzbekistan,Female,26
France,Male,29
France,Male,34
France,Female,33
France,Female,29
Türkiye,Male,40
Türkiye,Female,29
Türkiye,Male,23
Türkiye,Female,19
Türkiye,Female,18
Türkiye,Male,36
Türkiye,Female,30
Mali,Male,22
Türkiye,Female,23
France,Female,31
France,Female,25
France,Male,22
France,Male,35
Mali,Male,23
Tajikistan,Male,29
Jamaica,Male,34
Jamaica,Male,23
Tajikistan,Male,27
"Virgin Islands, British",Male,25
"Virgin Islands, British",Male,27
Côte d'Ivoire,Female,32
Republic of Korea,Male,40
Nigeria,Female,22
Nigeria,Female,35
Nigeria,Female,30
Nigeria,Female,31
Nigeria,Female,22
Maldives,Male,22
Nigeria,Male,27
Türkiye,Female,26
Türkiye,Male,31
Türkiye,Male,29
Türkiye,Male,28
Türkiye,Male,25
Vietnam,Female,27
Türkiye,Male,22
Türkiye,Female,28
Türkiye,Female,23
Türkiye,Female,23
Uzbekistan,Female,22
Türkiye,Male,23
Türkiye,Female,27
Türkiye,Male,22
Uzbekistan,Female,30
Uzbekistan,Female,22
Hungary,Male,25
Kyrgyzstan,Female,25
Vietnam,Female,19
Vietnam,Female,23
Montenegro,Male,34
Montenegro,Male,25
Montenegro,Male,21
Montenegro,Male,23
Montenegro,Male,28
Georgia,Male,18
Montenegro,Male,21
Montenegro,Male,27
Hungary,Female,35
Hungary,Male,29
Vietnam,Female,34
Montenegro,Male,26
Spain,Male,32
Spain,Female,34
Georgia,Female,16
Montenegro,Male,21
Montenegro,Male,24
Montenegro,Male,25
Montenegro,Male,32
Italy,Male,22
Italy,Male,29
Italy,Male,22
Italy,Female,29
Italy,Female,33
Italy,Male,32
Italy,Female,39
Italy,Female,25
Italy,Male,27
Mali,Male,21
Andorra,Female,25
Montenegro,Male,28
France,Male,26
France,Male,27
France,Male,28
France,Male,26
Mali,Male,21
Poland,Female,21
Poland,Female,29
Mali,Male,22
Poland,Female,28
Italy,Male,28
Italy,Female,25
Italy,Male,22
Hungary,Male,25
Hungary,Female,21
AIN,Female,24
Hungary,Female,24
Hungary,Male,28
Slovakia,Female,24
Slovakia,Male,27
Slovakia,Male,25
Slovakia,Female,22
Slovakia,Female,25
Slovakia,Female,24
Slovakia,Male,27
Slovakia,Female,22
Slovakia,Female,36
Slovakia,Male,40
Slovakia,Male,24
Slovakia,Male,28
Slovakia,Female,20
Slovakia,Female,40
Slovakia,Female,23
Slovakia,Male,30
Croatia,Female,22
Guinea,Female,32
Guinea,Female,28
Hungary,Female,19
Sweden,Male,21
Sweden,Female,23
Mali,Male,24
Sweden,Female,24
Sweden,Female,31
Sweden,Male,25
Sweden,Female,24
Sweden,Male,24
Sweden,Male,32
Sweden,Female,29
Sweden,Male,25
Sweden,Male,27
Sweden,Female,24
Sweden,Male,29
Sweden,Female,22
Mali,Male,23
Sweden,Female,20
Sweden,Male,22
Sweden,Male,34
Sweden,Male,24
Sweden,Male,23
Sweden,Male,26
Sweden,Female,21
Sweden,Male,28
Sweden,Female,26
Sweden,Male,20
El Salvador,Male,32
Suriname,Male,31
Cuba,Female,26
Chinese Taipei,Female,31
Chinese Taipei,Female,27
Singapore,Female,21
Chinese Taipei,Female,25
Türkiye,Male,29
Türkiye,Female,21
Nigeria,Male,27
AIN,Male,26
Chinese Taipei,Male,26
Chinese Taipei,Female,43
Chinese Taipei,Male,30
Chinese Taipei,Female,41
Chinese Taipei,Female,21
Chinese Taipei,Female,32
Chinese Taipei,Female,29
Chinese Taipei,Female,29
Poland,Male,25
Malaysia,Female,24
Türkiye,Male,23
Malaysia,Male,26
Türkiye,Male,22
Hungary,Male,27
Türkiye,Male,31
Croatia,Female,22
Croatia,Male,25
Türkiye,Male,30
Türkiye,Male,18
Türkiye,Female,25
Hungary,Male,26
Türkiye,Female,22
Türkiye,Female,36
Andorra,Male,25
Chinese Taipei,Female,30
Chinese Taipei,Male,34
Chinese Taipei,Male,29
Chinese Taipei,Male,29
Italy,Female,31
Italy,Male,28
Italy,Male,24
Chinese Taipei,Male,25
Italy,Male,24
Türkiye,Female,31
Türkiye,Female,29
Türkiye,Female,24
Türkiye,Female,29
Türkiye,Female,22
Türkiye,Female,33
Hungary,Male,28
Hungary,Female,24
Uganda,Male,26
Türkiye,Male,27
Türkiye,Male,34
Mali,Male,22
Hungary,Female,26
Tajikistan,Male,25
Uganda,Female,30
Poland,Male,23
Mali,Male,23
Mali,Male,22
Luxembourg,Male,23
Luxembourg,Female,28
Luxembourg,Male,28
Luxembourg,Male,21
Luxembourg,Male,26
Luxembourg,Female,32
Luxembourg,Male,32
Luxembourg,Female,61
Hungary,Female,31
Hungary,Male,30
Hungary,Male,25
France,Female,29
France,Female,26
France,Female,30
France,Female,26
El Salvador,Male,24
El Salvador,Male,27
El Salvador,Female,25
Argentina,Male,24
El Salvador,Male,25
Nigeria,Female,25
El Salvador,Male,32
Solomon Islands,Female,31
"Virgin Islands, British",Male,22
Cuba,Male,26
Cuba,Male,30
Cuba,Male,31
Cuba,Male,25
Cuba,Male,42
Ukraine,Male,24
Ukraine,Female,31
Ukraine,Female,28
Ukraine,Female,29
Ukraine,Female,29
Ukraine,Male,30
Ukraine,Female,29
Ukraine,Female,27
Ukraine,Female,35
Ukraine,Female,24
Ukraine,Female,30
Ukraine,Male,28
Ukraine,Male,21
Ukraine,Female,23
Ukraine,Female,28
Ukraine,Male,24
Ukraine,Male,23
Ukraine,Female,29
Ukraine,Male,23
Ukraine,Male,34
Ukraine,Male,34
Ukraine,Female,29
Ukraine,Male,30
Ukraine,Female,30
Ukraine,Male,36
Namibia,Male,24
Ukraine,Female,32
Ukraine,Male,21
Cuba,Female,28
Ukraine,Female,31
Ukraine,Male,28
Ukraine,Female,31
Israel,Male,21
Israel,Male,37
Israel,Male,34
Thailand,Male,21
Sweden,Male,34
Sweden,Female,18
Ukraine,Female,26
Ukraine,Male,29
Cuba,Female,23
Burkina Faso,Male,31
Burkina Faso,Female,25
Ukraine,Male,29
Ukraine,Male,34
Ukraine,Male,30
Burkina Faso,Female,30
Cuba,Male,36
Cuba,Male,41
Singapore,Male,22
Chinese Taipei,Female,27
Türkiye,Male,29
Türkiye,Male,28
Türkiye,Male,23
Mauritius,Male,26
Republic of Korea,Male,33
Republic of Korea,Female,29
Republic of Korea,Male,22
Republic of Korea,Female,29
Republic of Moldova,Male,23
Türkiye,Male,31
Republic of Moldova,Female,25
Republic of Moldova,Female,23
Republic of Moldova,Female,24
Sweden,Male,34
Hungary,Male,22
Hungary,Female,18
Hungary,Male,21
Kyrgyzstan,Male,24
Israel,Male,32
Austria,Female,32
Austria,Female,24
Ireland,Male,29
Ireland,Male,30
Ireland,Male,43
Ireland,Male,36
Ireland,Male,33
Ireland,Male,29
Ireland,Male,27
Sudan,Male,21
Sweden,Female,21
Sweden,Female,31
Sweden,Male,28
Sweden,Male,22
Sweden,Male,23
Sweden,Female,26
Sweden,Female,28
Sweden,Male,26
Sweden,Female,24
Sweden,Male,30
Sweden,Male,24
Sweden,Female,31
Sweden,Female,21
Sweden,Female,24
Sudan,Female,16
Sweden,Male,18
Austria,Male,31
France,Female,27
France,Female,36
France,Female,24
France,Female,23
France,Female,24
France,Female,29
France,Female,27
France,Female,21
France,Female,28
France,Female,21
France,Female,27
France,Female,19
France,Female,22
Israel,Male,28
Poland,Female,34
Sweden,Female,29
Sweden,Male,33
Sweden,Male,21
Sweden,Male,30
Sweden,Male,34
Sweden,Male,34
Sweden,Female,36
Poland,Male,27
Poland,Male,31
Poland,Female,30
Poland,Female,27
Poland,Female,27
Poland,Male,34
Poland,Female,27
Poland,Male,29
Poland,Female,30
Poland,Female,23
Poland,Male,32
Poland,Male,22
Poland,Female,25
Poland,Male,26
Poland,Female,36
Poland,Male,26
Poland,Female,25
Poland,Female,32
Poland,Female,27
Poland,Male,20
Poland,Male,22
Poland,Male,35
Poland,Male,22
Poland,Male,24
Poland,Female,28
Poland,Female,29
Poland,Female,27
Poland,Female,24
Poland,Female,24
Poland,Male,27
Poland,Female,26
Poland,Female,26
Poland,Female,28
Poland,Male,35
Poland,Male,21
Poland,Male,27
Poland,Male,27
Poland,Female,27
Poland,Male,32
Poland,Male,29
Poland,Female,35
Poland,Male,35
Poland,Female,23
Poland,Male,22
Poland,Female,23
Poland,Female,26
Poland,Female,28
Poland,Male,25
Poland,Male,24
Poland,Female,27
Poland,Female,30
Poland,Female,30
Poland,Female,25
Poland,Male,32
Poland,Female,17
Poland,Male,32
Poland,Female,34
Poland,Female,26
Poland,Female,33
Poland,Female,21
Poland,Male,35
Poland,Female,25
Poland,Male,21
Poland,Female,22
Poland,Female,23
Poland,Male,33
Poland,Male,23
Poland,Female,24
Poland,Female,28
Poland,Female,31
Poland,Female,39
Poland,Male,31
Poland,Female,28
Poland,Female,27
Sweden,Female,20
Grenada,Male,31
Grenada,Male,27
France,Female,30
France,Female,30
France,Female,31
France,Female,26
France,Female,23
France,Female,29
France,Female,20
France,Female,19
France,Female,35
France,Female,23
France,Female,23
France,Female,28
Mali,Male,22
France,Male,34
France,Male,36
France,Male,37
France,Male,32
France,Male,32
France,Male,29
France,Male,26
France,Male,29
France,Male,20
France,Male,28
France,Male,20
France,Male,22
Sweden,Female,30
Sweden,Male,29
Sweden,Female,25
Sweden,Female,30
Grenada,Female,25
France,Male,30
France,Male,29
France,Male,26
France,Male,30
France,Male,25
France,Male,34
France,Male,31
France,Male,32
France,Male,32
France,Male,33
France,Male,28
France,Male,34
France,Male,35
South Africa,Male,24
South Africa,Male,29
South Africa,Male,29
South Africa,Male,27
South Africa,Male,23
South Africa,Male,29
South Africa,Male,26
South Africa,Male,32
South Africa,Male,25
South Africa,Male,35
South Africa,Male,27
Mexico,Female,30
Puerto Rico,Female,29
Cook Islands,Male,29
Cook Islands,Female,19
Puerto Rico,Male,28
Vietnam,Female,19
Republic of Korea,Male,29
Republic of Korea,Female,28
Republic of Korea,Male,27
Republic of Korea,Female,21
Vietnam,Female,24
Vietnam,Female,21
Chinese Taipei,Male,23
Chinese Taipei,Male,43
Chinese Taipei,Male,20
Chinese Taipei,Female,32
Chinese Taipei,Female,31
Chinese Taipei,Female,22
Chinese Taipei,Male,28
Chinese Taipei,Female,22
Chinese Taipei,Female,21
Norway,Male,26
Norway,Male,34
Norway,Female,30
Norway,Female,21
Norway,Male,33
Norway,Male,23
Norway,Female,28
Norway,Female,34
Norway,Male,23
Norway,Male,25
Norway,Male,38
Norway,Male,22
Norway,Female,34
Norway,Male,23
Norway,Male,27
Norway,Male,22
Norway,Male,27
Norway,Male,29
Norway,Female,20
Norway,Male,25
Norway,Female,26
Norway,Female,27
Norway,Female,25
Norway,Female,25
Norway,Male,25
Norway,Male,24
Norway,Female,26
Norway,Male,27
Norway,Female,26
Norway,Female,32
Norway,Female,23
Norway,Female,45
Norway,Female,32
Norway,Female,24
Norway,Female,26
Norway,Male,27
Norway,Male,35
Norway,Male,33
Norway,Male,24
Norway,Male,30
Norway,Male,32
Norway,Male,32
Norway,Male,23
Norway,Male,28
Norway,Male,33
Norway,Male,29
Norway,Male,31
Norway,Male,24
Norway,Male,27
Norway,Female,33
Norway,Female,38
Norway,Female,24
Norway,Female,34
Norway,Female,30
Norway,Female,31
Norway,Female,25
Norway,Female,31
Norway,Female,34
Norway,Female,30
Norway,Female,44
Norway,Female,29
Norway,Female,31
Norway,Female,34
Norway,Female,33
Norway,Female,33
Norway,Female,30
Norway,Male,30
Norway,Female,28
Norway,Male,29
Norway,Male,36
Norway,Male,25
Norway,Female,31
Norway,Male,30
Norway,Male,25
Norway,Male,34
Norway,Male,28
Indonesia,Female,24
Pakistan,Male,27
Norway,Female,20
Norway,Female,30
Norway,Male,30
Norway,Female,29
Norway,Female,33
Norway,Male,23
Norway,Male,21
Norway,Male,28
Norway,Male,26
Norway,Female,28
Norway,Female,25
Norway,Male,25
Norway,Male,30
Norway,Female,26
Norway,Female,27
Kyrgyzstan,Male,28
Pakistan,Female,25
Czechia,Male,31
Czechia,Male,31
Czechia,Male,26
Czechia,Male,33
Czechia,Female,25
Czechia,Male,31
Kenya,Male,24
Czechia,Female,23
Czechia,Female,23
Czechia,Female,25
Austria,Male,39
Austria,Male,41
Austria,Female,39
Austria,Male,43
Austria,Male,50
Austria,Male,37
Austria,Male,51
Austria,Female,32
Austria,Male,44
Austria,Female,26
Denmark,Female,29
Denmark,Male,22
Denmark,Male,32
Denmark,Female,32
Denmark,Female,25
Denmark,Female,28
France,Male,26
France,Male,30
France,Male,24
France,Female,29
France,Female,31
France,Female,32
France,Female,27
France,Male,28
Denmark,Male,39
Denmark,Male,21
Denmark,Female,24
Denmark,Male,24
Denmark,Male,26
Denmark,Female,25
Denmark,Female,24
Denmark,Male,29
Denmark,Male,27
Denmark,Male,26
Denmark,Male,27
Denmark,Female,23
Denmark,Male,26
Denmark,Male,24
Denmark,Male,32
Poland,Male,20
Poland,Male,24
Poland,Female,21
Poland,Male,22
Poland,Male,23
Poland,Male,22
Denmark,Male,23
Poland,Male,19
Poland,Female,19
Poland,Female,21
Poland,Male,24
